23.288547608759714 0.004386
23.70649667889589 0.008772
23.849602890773486 0.013158
23.951407058365447 0.017544
24.104782116944822 0.021930
24.206384545246838 0.026316
24.229113122015722 0.030702
24.276262150851924 0.035088
24.297002986502076 0.039474
24.36070881474433 0.043860
24.595863107521012 0.048246
24.748236812612575 0.052632
24.78268541516771 0.057018
24.879874834927556 0.061404
24.913651167566016 0.065789
24.942405352819712 0.070175
24.95139610178695 0.074561
24.978575515855432 0.078947
25.23099304100722 0.083333
25.35039460945127 0.087719
25.370339604015985 0.092105
25.37484358612413 0.096491
25.377381035905618 0.100877
25.382126148642143 0.105263
25.386279954163115 0.109649
25.414025191527422 0.114035
25.443070412901662 0.118421
25.550621401057622 0.122807
25.618356329951503 0.127193
25.656327790759754 0.131579
25.685282167048342 0.135965
25.716827388616373 0.140351
25.75025894907947 0.144737
25.768400990487528 0.149123
25.7865035455714 0.153509
25.811640542053777 0.157895
25.81849034736298 0.162281
25.850071189979772 0.166667
25.860633628826875 0.171053
25.883043505064222 0.175439
25.883314324021363 0.179825
25.90090314600823 0.184211
25.920798370026183 0.188596
25.931540748071214 0.192982
25.984758934140952 0.197368
26.01684347650891 0.201754
26.156781981276787 0.206140
26.16344934413057 0.210526
26.163500776634496 0.214912
26.192053425497452 0.219298
26.20001365799628 0.223684
26.245314018815066 0.228070
26.274566825483035 0.232456
26.281585596238575 0.236842
26.301711088300834 0.241228
26.30245236735635 0.245614
26.309070500964868 0.250000
26.340742555907212 0.254386
26.345137547856606 0.258772
26.364541520009556 0.263158
26.37041702063999 0.267544
26.391001905514166 0.271930
26.442338856799662 0.276316
26.45630018185425 0.280702
26.468504286855303 0.285088
26.469534066547638 0.289474
26.477723074450708 0.293860
26.49140725280011 0.298246
26.520645731895087 0.302632
26.5251856615404 0.307018
26.530841947759072 0.311404
26.5323033194342 0.315789
26.54974666844845 0.320175
26.554854598617926 0.324561
26.559211145802777 0.328947
26.62270533572797 0.333333
26.62398232802068 0.337719
26.66953145873078 0.342105
26.683241040999782 0.346491
26.708883396563127 0.350877
26.713668258914453 0.355263
26.71579955528336 0.359649
26.718854005258596 0.364035
26.746436058879137 0.368421
26.75817115919721 0.372807
26.772286363022175 0.377193
26.83147459641267 0.381579
26.84079041504167 0.385965
26.860775891932864 0.390351
26.874882564623423 0.394737
26.89419726970356 0.399123
26.907620490172647 0.403509
26.9124684535849 0.407895
26.923765940513047 0.412281
26.93041995055093 0.416667
26.937689153000925 0.421053
26.962105145741358 0.425439
26.969345262690513 0.429825
26.97563111219395 0.434211
26.97995975916352 0.438596
27.085366228503357 0.442982
27.09961456845224 0.447368
27.108733461686914 0.451754
27.158353513961867 0.456140
27.172415521798793 0.460526
27.17266547659043 0.464912
27.184547555199945 0.469298
27.22448161998672 0.473684
27.229155966512778 0.478070
27.229524380827883 0.482456
27.249632310640845 0.486842
27.265522902359173 0.491228
27.28446981377421 0.495614
27.285585440167473 0.500000
27.292842717577976 0.504386
27.31246020808811 0.508772
27.314176746706384 0.513158
27.3314044173143 0.517544
27.336331817325537 0.521930
27.361298140061596 0.526316
27.400364780797055 0.530702
27.453615066137793 0.535088
27.497378857268632 0.539474
27.50862841447949 0.543860
27.51395380919972 0.548246
27.53790857693834 0.552632
27.546092658368746 0.557018
27.563925619441658 0.561404
27.565073467436324 0.565789
27.57993779980858 0.570175
27.59908051770252 0.574561
27.612429726960322 0.578947
27.61429109249255 0.583333
27.62781869076015 0.587719
27.664221175326976 0.592105
27.671608129132775 0.596491
27.690514115786595 0.600877
27.695748535272525 0.605263
27.806430717693846 0.609649
27.843637276518525 0.614035
27.869506768602722 0.618421
27.877189037451846 0.622807
27.879807930862306 0.627193
27.89172675729699 0.631579
27.931636799396145 0.635965
27.94339287912774 0.640351
27.96668185876041 0.644737
27.967809269524764 0.649123
28.00057071961922 0.653509
28.0016802287004 0.657895
28.067429863881618 0.662281
28.08399876677619 0.666667
28.101070607601184 0.671053
28.113836597428424 0.675439
28.159713911076697 0.679825
28.171813571129707 0.684211
28.172164869334544 0.688596
28.183909766265955 0.692982
28.185763208288584 0.697368
28.194408629849033 0.701754
28.206345033482823 0.706140
28.245114921355768 0.710526
28.246879098401646 0.714912
28.29195025227745 0.719298
28.306893956050214 0.723684
28.311984821077427 0.728070
28.328643148870317 0.732456
28.362783600330282 0.736842
28.370957041169582 0.741228
28.37877551210556 0.745614
28.414494355930863 0.750000
28.43150952459899 0.754386
28.459412387516956 0.758772
28.474212783654163 0.763158
28.490499737529426 0.767544
28.50425208136872 0.771930
28.598776239546403 0.776316
28.609338332560096 0.780702
28.6649739014843 0.785088
28.67286319428632 0.789474
28.67375334262358 0.793860
28.72530082907471 0.798246
28.744563939383163 0.802632
28.748447517033934 0.807018
28.856916841786493 0.811404
28.858672059654868 0.815789
28.88218198850436 0.820175
28.89526057108801 0.824561
28.951492483654523 0.828947
29.002939637911485 0.833333
29.024112359346514 0.837719
29.04382982134969 0.842105
29.047468279294616 0.846491
29.11866479527358 0.850877
29.24370307595299 0.855263
29.249160299139856 0.859649
29.287446686514414 0.864035
29.31471888010435 0.868421
29.394687093193895 0.872807
29.40701568344601 0.877193
29.407706102027827 0.881579
29.434790212219504 0.885965
29.440745346417614 0.890351
29.448330591669738 0.894737
29.492782057287325 0.899123
29.511324010357434 0.903509
29.58593261958435 0.907895
29.643224921799206 0.912281
29.648955468400516 0.916667
29.817933381219554 0.921053
29.85681524390417 0.925439
29.863556038558883 0.929825
29.892251865259215 0.934211
29.989695559457658 0.938596
30.05691785713221 0.942982
30.07763189304867 0.947368
30.203513446324358 0.951754
30.44466995360213 0.956140
30.727195870905916 0.960526
30.983593475097013 0.964912
31.010541630870478 0.969298
31.041192066186614 0.973684
31.055953019233332 0.978070
31.358957136581882 0.982456
31.47072910125404 0.986842
31.595853421930748 0.991228
32.03517810222626 0.995614
32.9568525587817 1.000000
